Time (h);ΔE (V)
15.81138;-0.2133
15.82804;-0.2164
15.84471;-0.2196
15.86138;-0.2227
15.87804;-0.2257
15.89471;-0.2288
15.91138;-0.2317
15.92804;-0.2348
15.94471;-0.2378
15.96138;-0.2407
15.97804;-0.2437
15.97943;-0.2438
15.97943;0.0699
15.97999;0.075
15.98054;0.0805
15.98165;0.0856
15.98332;0.0907
15.98554;0.0958
15.98832;0.1009
15.99193;0.106
15.99638;0.1111
16.00165;0.1163
16.00832;0.1214
16.01554;0.1265
16.02415;0.1316
16.03388;0.1367
16.04443;0.1418
16.05693;0.1469
16.07027;0.1521
16.08499;0.1572
16.10082;0.1623
16.11749;0.1669
16.13415;0.1716
16.15082;0.1759
16.16749;0.18
16.18415;0.1838
16.20082;0.1877
16.21749;0.1911
16.23415;0.1947
16.25082;0.1981
16.26749;0.2014
16.28415;0.2046
16.30082;0.2079
16.31749;0.211
16.33415;0.2139
16.35082;0.2169
16.36749;0.2198
16.38415;0.2227
16.40082;0.2255
16.41749;0.2285
16.43415;0.2313
16.45082;0.2341
16.46749;0.2365
16.47943;0.2386
16.47943;-0.0685
16.47999;-0.0741
16.48054;-0.0792
16.48165;-0.0843
16.4836;-0.0894
16.48554;-0.0946
16.48832;-0.0997
16.49193;-0.1048
16.4961;-0.1099
16.50138;-0.115
16.50749;-0.1201
16.51443;-0.1252
16.52221;-0.1304
16.53165;-0.1355
16.54138;-0.1406
16.55277;-0.1457
16.56554;-0.1508
16.57888;-0.1559
16.59443;-0.1611
16.61054;-0.1662
16.62721;-0.171
16.64388;-0.1756
16.66054;-0.1798
16.67721;-0.184
16.69388;-0.188
16.71054;-0.1919
16.72721;-0.1958
16.74388;-0.1993
16.76054;-0.2028
16.77721;-0.2063
16.79388;-0.2096
16.81054;-0.213
16.82721;-0.2162
16.84388;-0.2195
16.86054;-0.2224
16.87721;-0.2255
16.89388;-0.2285
16.91054;-0.2316
16.92721;-0.2344
16.94388;-0.2375
16.96054;-0.2404
16.97721;-0.2435
16.97943;-0.2438
16.97943;0.0701
16.97999;0.0752
16.98054;0.0803
16.98165;0.0854
16.98332;0.0905
16.98527;0.0956
16.98832;0.1008
16.99193;0.1059
16.9961;0.111
17.00138;0.1161
17.00777;0.1212
17.01527;0.1263
17.0236;0.1314
17.03304;0.1366
17.0436;0.1417
17.0561;0.1468
17.06915;0.1519
17.08388;0.157
17.09999;0.1621
17.11665;0.1668
17.13332;0.1714
17.14999;0.1756
17.16665;0.1798
17.18332;0.1837
17.19999;0.1876
17.21665;0.191
17.23332;0.1945
17.24999;0.1979
17.26665;0.2012
17.28332;0.2046
17.29999;0.2077
17.31665;0.2108
17.33332;0.2138
17.34999;0.2169
17.36665;0.2198
17.38332;0.2227
17.39999;0.2255
17.41665;0.2285
17.43332;0.2313
17.44999;0.2341
17.46665;0.2367
17.47943;0.2389
17.47943;-0.069
17.47999;-0.0746
17.48082;-0.0798
17.48193;-0.0849
17.4836;-0.0901
17.48582;-0.0952
17.48888;-0.1003
17.49221;-0.1054
17.49693;-0.1105
17.50193;-0.1156
17.50804;-0.1208
17.51499;-0.1259
17.52332;-0.131
17.53249;-0.1361
17.54277;-0.1412
17.55415;-0.1463
17.56693;-0.1514
17.5811;-0.1566
17.59582;-0.1617
17.61193;-0.1668
17.6286;-0.1716
17.64527;-0.1762
17.66193;-0.1804
17.6786;-0.1845
17.69527;-0.1885
17.71193;-0.1924
17.7286;-0.1961
17.74527;-0.1997
17.76193;-0.2031
17.7786;-0.2066
17.79554;-0.2099
17.81221;-0.2131
17.82888;-0.2164
17.84554;-0.2196
17.86221;-0.2226
17.87888;-0.2255
17.89554;-0.2286
17.91221;-0.2317
17.92888;-0.2347
17.94554;-0.2376
17.96221;-0.2407
17.97888;-0.2435
17.97943;-0.2437
17.97943;0.0704
17.97999;0.076
17.98082;0.0811
17.98193;0.0862
17.9836;0.0915
17.98582;0.0966
17.98888;0.1017
17.99249;0.1068
17.99693;0.1119
18.00249;0.117
18.00915;0.1221
18.01665;0.1273
18.02527;0.1324
18.03499;0.1375
18.04582;0.1426
18.05832;0.1477
18.07193;0.1528
18.08665;0.158
18.10304;0.1631
18.11971;0.1677
18.13638;0.1722
18.15304;0.1766
18.16971;0.1806
18.18638;0.1846
18.20304;0.1883
18.21971;0.1917
18.23638;0.1953
18.25304;0.1987
18.26971;0.2021
18.28638;0.2054
18.30304;0.2083
18.31971;0.2114
18.33638;0.2144
18.35304;0.2173
18.36971;0.2203
18.38638;0.2232
18.40304;0.226
18.41971;0.2289
18.43638;0.2317
18.45304;0.2345
18.46971;0.2372
18.47943;0.2387
18.47943;-0.0691
18.47999;-0.0747
18.48082;-0.0798
18.48193;-0.0849
18.4836;-0.0901
18.48582;-0.0952
18.48888;-0.1003
18.49249;-0.1054
18.49693;-0.1105
18.50221;-0.1156
18.50804;-0.1208
18.51527;-0.1259
18.52332;-0.131
18.53249;-0.1361
18.54277;-0.1412
18.55415;-0.1463
18.56693;-0.1514
18.5811;-0.1566
18.59638;-0.1617
18.61249;-0.1668
18.62915;-0.1716
18.64582;-0.1762
18.66249;-0.1804
18.67915;-0.1846
18.69582;-0.1885
18.71249;-0.1925
18.72915;-0.1962
18.74582;-0.1998
18.76249;-0.2032
18.77915;-0.2066
18.79582;-0.21
18.81249;-0.2133
18.82915;-0.2164
18.84582;-0.2196
18.86249;-0.2227
18.87915;-0.2257
18.89582;-0.2286
18.91249;-0.2317
18.92915;-0.2347
18.94582;-0.2376
18.96249;-0.2406
18.97915;-0.2435
18.97943;-0.2437
18.97943;0.0696
18.97999;0.0747
18.98054;0.0801
18.98165;0.0853
18.98304;0.0904
18.98527;0.0955
18.98804;0.1006
18.99165;0.1057
18.99582;0.1108
19.0011;0.1159
19.00749;0.1211
19.01471;0.1262
19.02304;0.1313
19.03249;0.1364
19.04304;0.1415
19.05554;0.1466
19.0686;0.1518
19.08304;0.1569
19.09915;0.162
19.11582;0.1666
19.13249;0.1713
19.14915;0.1756
19.16582;0.1797
19.18249;0.1835
19.19915;0.1874
19.21582;0.1908
19.23249;0.1944
19.24915;0.1978
19.26582;0.2012
19.28249;0.2045
19.29915;0.2076
19.31582;0.2107
19.33249;0.2136
19.34915;0.2167
19.36582;0.2195
19.38249;0.2224
19.39915;0.2254
19.41582;0.2282
19.43249;0.231
19.44915;0.2338
19.46582;0.2364
19.47943;0.2386
19.47943;-0.0684
19.47999;-0.0736
19.48054;-0.0789
19.48165;-0.084
19.48332;-0.0891
19.48554;-0.0942
19.48832;-0.0994
19.49165;-0.1045
19.49582;-0.1096
19.5011;-0.1147
19.50721;-0.1198
19.51388;-0.1249
19.52193;-0.1301
19.5311;-0.1352
19.5411;-0.1403
19.55249;-0.1454
19.56471;-0.1505
19.57832;-0.1556
19.59388;-0.1607
19.60999;-0.1659
19.62665;-0.1708
19.64332;-0.1753
19.65999;-0.1795
19.67665;-0.1837
19.69332;-0.1877
19.70999;-0.1916
19.72665;-0.1955
19.74332;-0.199
19.75999;-0.2026
19.77665;-0.2059
19.79332;-0.2093
19.80999;-0.2127
19.82665;-0.2158
19.84332;-0.2189
19.85999;-0.2221
19.87665;-0.2251
19.89332;-0.228
19.90999;-0.231
19.92665;-0.2341
19.94332;-0.2369
19.95999;-0.24
19.97665;-0.2429
19.97943;-0.2434
19.97943;0.0701
19.97999;0.0752
19.98054;0.0803
19.98165;0.0854
19.98304;0.0905
19.98527;0.0956
19.98804;0.1008
19.99165;0.1059
19.9961;0.111
20.00138;0.1161
20.00777;0.1212
20.01499;0.1263
20.02332;0.1314
20.03277;0.1366
20.0436;0.1417
20.05582;0.1468
20.06915;0.1519
20.0836;0.157
20.09971;0.1621
20.11638;0.1669
20.13304;0.1714
20.14971;0.1758
20.16638;0.18
20.18304;0.1838
20.19971;0.1876
20.21638;0.1911
20.23304;0.1945
20.24971;0.1979
20.26638;0.2014
20.28304;0.2045
20.29971;0.2077
20.31638;0.2108
20.33304;0.2138
20.34971;0.2167
20.36638;0.2196
20.38304;0.2226
20.39971;0.2254
20.41638;0.2283
20.43304;0.2311
20.44971;0.2339
20.46638;0.2365
20.47943;0.2386
20.47943;-0.0688
20.47999;-0.0739
20.48054;-0.0791
20.48165;-0.0842
20.4836;-0.0894
20.48554;-0.0946
20.4886;-0.0998
20.49221;-0.1049
20.49638;-0.1101
20.50165;-0.1152
20.50777;-0.1203
20.51471;-0.1254
20.52277;-0.1305
20.53221;-0.1356
20.54249;-0.1407
20.55388;-0.1459
20.56638;-0.151
20.57999;-0.1561
20.59554;-0.1612
20.61193;-0.1663
20.6286;-0.1711
20.64527;-0.1758
20.66193;-0.18
20.6786;-0.1842
20.69527;-0.1882
20.71193;-0.1919
20.7286;-0.1956
20.74527;-0.1993
20.76193;-0.2028
20.7786;-0.2062
20.79527;-0.2096
20.81193;-0.2128
20.8286;-0.2159
20.84527;-0.2192
20.86193;-0.2223
20.8786;-0.2252
20.89527;-0.228
20.91193;-0.2311
20.9286;-0.2342
20.94527;-0.2372
20.96193;-0.2401
20.9786;-0.2431
20.97943;-0.2432
20.97943;0.0696
20.97999;0.075
20.98054;0.0801
20.98165;0.0853
20.98304;0.0904
20.98527;0.0955
20.98804;0.1006
20.99165;0.1057
20.99582;0.111
21.0011;0.1161
21.00777;0.1212
21.01499;0.1263
21.02332;0.1314
21.03277;0.1366
21.0436;0.1417
21.05582;0.1468
21.06915;0.1519
21.08388;0.157
21.09999;0.1621
21.11665;0.1669
21.13332;0.1714
21.14999;0.1758
21.16665;0.18
21.18332;0.1837
21.19999;0.1877
21.21665;0.191
21.23332;0.1945
21.24999;0.1981
21.26665;0.2012
21.28332;0.2046
21.29999;0.2077
21.31665;0.2108
21.33332;0.2138
21.34999;0.2167
21.36665;0.2196
21.38332;0.2226
21.39999;0.2254
21.41665;0.2283
21.43332;0.2311
21.44999;0.2341
21.46665;0.2365
21.47943;0.2387
21.47943;-0.0687
21.47999;-0.0739
21.48082;-0.0794
21.48193;-0.0845
21.4836;-0.0896
21.48582;-0.0947
21.4886;-0.0998
21.49221;-0.1049
21.49638;-0.1101
21.50165;-0.1152
21.50777;-0.1203
21.51471;-0.1254
21.52277;-0.1305
21.53221;-0.1356
21.54249;-0.1407
21.5536;-0.1459
21.56638;-0.151
21.57971;-0.1561
21.59554;-0.1612
21.61165;-0.1663
21.62832;-0.1711
21.64499;-0.1758
21.66165;-0.18
21.67832;-0.184
21.69499;-0.188
21.71165;-0.1921
21.72832;-0.1956
21.74499;-0.1993
21.76165;-0.2026
21.77832;-0.2062
21.79499;-0.2096
21.81165;-0.2128
21.82832;-0.2161
21.84499;-0.2192
21.86165;-0.2223
21.87832;-0.2252
21.89499;-0.2282
21.91165;-0.2313
21.92832;-0.2342
21.94499;-0.2373
21.96165;-0.2403
21.97832;-0.2432
21.97943;-0.2434
21.97943;0.0699
21.97999;0.0752
21.98054;0.0803
21.98165;0.0854
21.98304;0.0905
21.98527;0.0956
21.98804;0.1008
21.99165;0.1059
21.99582;0.111
22.0011;0.1161
22.00749;0.1212
22.01471;0.1263
22.02304;0.1314
22.03249;0.1366
22.04304;0.1417
22.05554;0.1468
22.0686;0.1519
22.08332;0.157
22.09915;0.1621
22.11582;0.1668
22.13249;0.1714
22.14915;0.1758
22.16582;0.18
22.18249;0.1838
22.19915;0.1877
22.21582;0.1911
22.23249;0.1947
22.24915;0.1979
22.26582;0.2014
22.28249;0.2046
22.29915;0.2079
22.31582;0.211
22.33249;0.2138
22.34915;0.2167
22.36582;0.2198
22.38249;0.2226
22.39915;0.2255
22.41582;0.2285
22.43249;0.2313
22.44915;0.2341
22.46582;0.2367
22.47943;0.2389
22.47943;-0.0687
22.47999;-0.0738
22.48054;-0.0791
22.48165;-0.0842
22.48332;-0.0893
22.48554;-0.0944
22.48832;-0.0995
22.49193;-0.1046
22.4961;-0.1097
22.50138;-0.1149
22.50721;-0.12
22.51415;-0.1251
22.52193;-0.1302
22.53138;-0.1353
22.54138;-0.1404
22.55249;-0.1456
22.56499;-0.1507
22.5786;-0.1558
22.59388;-0.1609
22.61027;-0.166
22.62693;-0.1708
22.6436;-0.1755
22.65999;-0.1797
22.67693;-0.1838
22.6936;-0.1877
22.71027;-0.1917
22.72693;-0.1955
22.7436;-0.199
22.75999;-0.2024
22.77693;-0.2059
22.7936;-0.2093
22.81027;-0.2125
22.82693;-0.2158
22.8436;-0.2189
22.86027;-0.222
22.87693;-0.2251
22.8936;-0.2279
22.91027;-0.2308
22.92693;-0.2338
22.9436;-0.2367
22.96027;-0.2396
22.97693;-0.2426
22.97943;-0.2432
22.97943;0.0698
22.97999;0.0752
22.98054;0.0805
22.98165;0.0856
22.98304;0.0907
22.98527;0.0958
22.98804;0.1009
22.99165;0.106
22.9961;0.1111
23.00138;0.1163
23.00777;0.1214
23.01499;0.1265
23.02332;0.1316
23.03304;0.1367
23.0436;0.1418
23.0561;0.1469
23.06943;0.1521
23.08388;0.1572
23.09971;0.1623
23.11638;0.1669
23.13304;0.1716
23.14971;0.1759
23.16638;0.1801
23.18304;0.184
23.19971;0.1877
23.21638;0.1911
23.23304;0.1947
23.24971;0.1981
23.26638;0.2015
23.28304;0.2048
23.29971;0.208
23.31638;0.211
23.33304;0.2139
23.34971;0.2169
23.36638;0.2198
23.38304;0.2227
23.39971;0.2255
23.41638;0.2285
23.43304;0.2313
23.44971;0.2341
23.46638;0.2367
23.47943;0.2387
23.47943;-0.0685
23.47999;-0.0736
23.48054;-0.0789
23.48165;-0.084
23.48332;-0.0891
23.48554;-0.0942
23.48832;-0.0994
23.49165;-0.1045
23.49582;-0.1096
23.5011;-0.1147
23.50693;-0.1198
23.51415;-0.1249
23.52193;-0.1301
23.5311;-0.1352
23.54138;-0.1403
23.55249;-0.1454
23.56499;-0.1505
23.5786;-0.1556
23.59388;-0.1607
23.61027;-0.1659
23.62693;-0.1707
23.6436;-0.1753
23.66027;-0.1795
23.67693;-0.1837
23.6936;-0.1876
23.71027;-0.1914
23.72693;-0.1952
23.7436;-0.1987
23.76027;-0.2023
23.77693;-0.2057
23.7936;-0.2091
23.81027;-0.2122
23.82693;-0.2155
23.8436;-0.2186
23.86027;-0.2217
23.87693;-0.2248
23.8936;-0.2276
23.91027;-0.2307
23.92693;-0.2336
23.9436;-0.2365
23.96027;-0.2396
23.97693;-0.2426
23.97943;-0.2431
23.97943;0.0701
23.97999;0.0753
23.98054;0.0805
23.98165;0.0857
23.98304;0.0908
23.98527;0.096
23.98832;0.1011
23.99165;0.1062
23.9961;0.1113
24.00138;0.1164
24.00777;0.1215
24.01527;0.1266
24.0236;0.1318
24.03304;0.1369
24.04388;0.142
24.0561;0.1471
24.06943;0.1522
24.08415;0.1573
24.09999;0.1625
24.11665;0.1671
24.13332;0.1716
24.14999;0.1759
24.16665;0.18
24.18332;0.184
24.19999;0.1879
24.21665;0.1913
24.23332;0.1947
24.24999;0.1981
24.26665;0.2014
24.28332;0.2046
24.29999;0.2079
24.31665;0.211
24.33332;0.2139
24.34999;0.2167
24.36665;0.2198
24.38332;0.2227
24.39999;0.2255
24.41665;0.2283
24.43332;0.2311
24.44999;0.2341
24.46665;0.2365
24.47943;0.2387
24.47943;-0.0688
24.47999;-0.0742
24.48082;-0.0795
24.48193;-0.0846
24.4836;-0.0898
24.48582;-0.0949
24.4886;-0.1
24.49221;-0.1051
24.49665;-0.1102
24.50193;-0.1153
24.50804;-0.1204
24.51499;-0.1256
24.52304;-0.1307
24.53249;-0.1358
24.54249;-0.1409
24.55415;-0.146
24.56665;-0.1511
24.58082;-0.1563
24.5961;-0.1614
24.61249;-0.1665
24.62915;-0.1713
24.64582;-0.1758
24.66249;-0.18
24.67915;-0.1842
24.69582;-0.188
24.71249;-0.1919
24.72915;-0.1958
24.74582;-0.1993
24.76249;-0.2026
24.77915;-0.2062
24.79582;-0.2096
24.81249;-0.2128
24.82915;-0.2159
24.84582;-0.2192
24.86249;-0.2221
24.87915;-0.2252
24.89582;-0.2282
24.91249;-0.2311
24.92915;-0.2342
24.94582;-0.237
24.96249;-0.24
24.97915;-0.2429
24.97943;-0.2431
24.97943;0.0698
24.97999;0.0752
24.98054;0.0805
24.98165;0.0857
24.98304;0.0908
24.98527;0.096
24.98832;0.1011
24.99165;0.1062
24.9961;0.1113
25.00138;0.1164
25.00777;0.1215
25.01499;0.1266
25.02332;0.1318
25.03304;0.1369
25.04388;0.142
25.0561;0.1471
25.06943;0.1522
25.08415;0.1573
25.09999;0.1625
25.11665;0.1671
25.13332;0.1718
25.14999;0.1759
25.16665;0.1801
25.18332;0.184
25.19999;0.1877
25.21665;0.1913
25.23332;0.1948
25.24999;0.1981
25.26665;0.2015
25.28332;0.2048
25.29999;0.2079
25.31665;0.2111
25.33332;0.2139
25.34999;0.2169
25.36665;0.2198
25.38332;0.2227
25.39999;0.2255
25.41665;0.2285
25.43332;0.2313
25.44999;0.2341
25.46665;0.2367
25.47943;0.2389
25.47943;-0.0693
25.47999;-0.0746
25.48082;-0.0797
25.48193;-0.0848
25.4836;-0.0899
25.48582;-0.095
25.48888;-0.1001
25.49249;-0.1053
25.49693;-0.1104
25.50221;-0.1155
25.50804;-0.1206
25.51527;-0.1257
25.52332;-0.1308
25.53277;-0.1359
25.54304;-0.1411
25.55443;-0.1462
25.56721;-0.1513
25.58138;-0.1564
25.59665;-0.1615
25.61277;-0.1666
25.62943;-0.1713
25.6461;-0.1759
25.66277;-0.1801
25.67943;-0.1842
25.6961;-0.1882
25.71277;-0.1921
25.72943;-0.1958
25.7461;-0.1993
25.76277;-0.2026
25.77943;-0.2062
25.7961;-0.2094
25.81277;-0.2128
25.82943;-0.2159
25.8461;-0.219
25.86277;-0.2221
25.87943;-0.2252
25.8961;-0.228
25.91277;-0.2311
25.92943;-0.2341
25.9461;-0.237
25.96277;-0.24
25.97943;-0.2429
25.97943;-0.2429
25.97943;0.0701
25.97999;0.0753
25.98054;0.0806
25.98165;0.0857
25.98304;0.0908
25.98527;0.096
25.98804;0.1011
25.99165;0.1062
25.9961;0.1113
26.00138;0.1164
26.00777;0.1215
26.01499;0.1266
26.02332;0.1318
26.03304;0.1369
26.0436;0.142
26.05582;0.1471
26.06915;0.1522
26.08388;0.1573
26.09999;0.1625
26.11665;0.1671
26.13332;0.1719
26.14999;0.1761
26.16665;0.1803
26.18332;0.184
26.19999;0.1879
26.21665;0.1913
26.23332;0.1948
26.24999;0.1983
26.26665;0.2015
26.28332;0.2048
26.29999;0.208
26.31665;0.211
26.33332;0.2139
26.34999;0.217
26.36665;0.2198
26.38332;0.2227
26.39999;0.2257
26.41665;0.2285
26.43332;0.2311
26.44999;0.2341
26.46665;0.2365
26.47943;0.2387
26.47943;-0.0691
26.47999;-0.0746
26.48082;-0.0797
26.48193;-0.0848
26.4836;-0.0899
26.4861;-0.095
26.48888;-0.1001
26.49221;-0.1053
26.49693;-0.1104
26.50193;-0.1155
26.50832;-0.1206
26.51527;-0.1257
26.52332;-0.1308
26.53277;-0.1359
26.54304;-0.1411
26.55443;-0.1462
26.56721;-0.1513
26.58138;-0.1564
26.59665;-0.1615
26.61304;-0.1666
26.62971;-0.1714
26.64638;-0.1759
26.66304;-0.1801
26.67971;-0.1843
26.69638;-0.1883
26.71304;-0.1922
26.72971;-0.1958
26.74638;-0.1995
26.76304;-0.2028
26.77971;-0.2062
26.79638;-0.2096
26.81304;-0.2128
26.82971;-0.2161
26.84638;-0.2192
26.86304;-0.2223
26.87971;-0.2252
26.89638;-0.2282
26.91304;-0.2311
26.92971;-0.2341
26.94638;-0.237
26.96304;-0.24
26.97943;-0.2429
26.97943;0.0705
26.97999;0.0758
26.98054;0.0811
26.98165;0.0863
26.98332;0.0915
26.98554;0.0967
26.9886;0.1018
26.99221;0.107
26.99665;0.1121
27.00193;0.1172
27.0086;0.1223
27.0161;0.1274
27.02443;0.1325
27.03443;0.1376
27.04499;0.1428
27.05777;0.1479
27.0711;0.153
27.08582;0.1581
27.10193;0.1632
27.1186;0.1677
27.13527;0.1724
27.15193;0.1766
27.1686;0.1807
27.18527;0.1846
27.20193;0.1883
27.2186;0.1919
27.23527;0.1953
27.25193;0.1987
27.2686;0.202
27.28527;0.2052
27.30193;0.2085
27.3186;0.2116
27.33527;0.2144
27.35193;0.2175
27.3686;0.2204
27.38527;0.2234
27.40193;0.2262
27.4186;0.2289
27.43527;0.2317
27.45193;0.2345
27.4686;0.2372
27.47943;0.239
27.47943;-0.0688
27.47999;-0.0744
27.48082;-0.0797
27.48193;-0.0848
27.4836;-0.0899
27.48582;-0.095
27.48888;-0.1001
27.49221;-0.1053
27.49693;-0.1104
27.50193;-0.1155
27.50804;-0.1206
27.51499;-0.1257
27.52304;-0.1308
27.53249;-0.1359
27.54277;-0.1411
27.55415;-0.1462
27.56665;-0.1513
27.5811;-0.1564
27.59638;-0.1615
27.61249;-0.1666
27.62915;-0.1714
27.64582;-0.1759
27.66249;-0.1801
27.67915;-0.1843
27.69582;-0.1883
27.71249;-0.1921
27.72915;-0.1959
27.74582;-0.1995
27.76249;-0.2029
27.77915;-0.2062
27.79582;-0.2096
27.81249;-0.2128
27.82915;-0.2159
27.84582;-0.2192
27.86249;-0.2223
27.87915;-0.2252
27.89582;-0.2282
27.91249;-0.2313
27.92915;-0.2342
27.94582;-0.2372
27.96249;-0.2401
27.97915;-0.2431
27.97943;-0.2431
27.97943;0.071
27.97999;0.0766
27.98082;0.0817
27.98193;0.0868
27.98332;0.0919
27.98554;0.097
27.9886;0.1022
27.99221;0.1073
27.99665;0.1124
28.00221;0.1175
28.0086;0.1226
28.0161;0.1277
28.02471;0.1328
28.03415;0.138
28.04527;0.1431
28.05777;0.1482
28.07138;0.1533
28.08638;0.1584
28.10277;0.1635
28.11943;0.1682
28.1361;0.1728
28.15277;0.177
28.16943;0.1811
28.1861;0.1849
28.20277;0.1886
28.21943;0.1922
28.2361;0.1956
28.25277;0.199
28.26943;0.2023
28.2861;0.2055
28.30277;0.2088
28.31943;0.2117
28.3361;0.2147
28.35277;0.2176
28.36943;0.2206
28.3861;0.2234
28.40277;0.2263
28.41943;0.2291
28.4361;0.232
28.45277;0.2347
28.46943;0.2373
28.47943;0.239
28.47943;-0.069
28.47999;-0.0741
28.48054;-0.0792
28.48193;-0.0843
28.4836;-0.0896
28.48582;-0.0947
28.4886;-0.0998
28.49221;-0.1049
28.49638;-0.1101
28.50165;-0.1152
28.50749;-0.1203
28.51443;-0.1254
28.52249;-0.1305
28.53193;-0.1356
28.54193;-0.1407
28.55332;-0.1459
28.56582;-0.151
28.57971;-0.1561
28.59499;-0.1612
28.61138;-0.1663
28.62804;-0.1711
28.64471;-0.1756
28.66138;-0.1798
28.67804;-0.184
28.69471;-0.188
28.71138;-0.1917
28.72804;-0.1956
28.74471;-0.1992
28.76138;-0.2026
28.77804;-0.206
28.79471;-0.2094
28.81138;-0.2127
28.82804;-0.2158
28.84471;-0.219
28.86138;-0.222
28.87804;-0.2251
28.89471;-0.228
28.91138;-0.231
28.92804;-0.2341
28.94471;-0.2369
28.96138;-0.2398
28.97804;-0.2429
28.97943;-0.2431
28.97943;0.0707
28.97999;0.0764
28.98082;0.0818
28.98193;0.087
28.9836;0.0921
28.98582;0.0972
28.9886;0.1023
28.99221;0.1074
28.99693;0.1125
29.00221;0.1177
29.00888;0.1228
29.01638;0.1279
29.02471;0.133
29.03443;0.1381
29.04582;0.1432
29.05804;0.1483
29.07165;0.1535
29.08665;0.1586
29.10277;0.1637
29.11943;0.1683
29.1361;0.1728
29.15277;0.177
29.16943;0.1812
29.1861;0.1851
29.20277;0.1886
29.21943;0.1921
29.2361;0.1956
29.25277;0.199
29.26943;0.2023
29.2861;0.2054
29.30277;0.2086
29.31943;0.2117
29.3361;0.2145
29.35277;0.2175
29.36943;0.2204
29.3861;0.2234
29.40277;0.2262
29.41943;0.2291
29.4361;0.2319
29.45277;0.2347
29.46943;0.2372
29.47943;0.2389
29.47943;-0.0687
29.47999;-0.0744
29.48082;-0.0797
29.48193;-0.0849
29.48388;-0.0901
29.4861;-0.0952
29.48888;-0.1003
29.49249;-0.1054
29.49693;-0.1105
29.50221;-0.1156
29.50832;-0.1208
29.51527;-0.1259
29.52332;-0.131
29.53277;-0.1361
29.54332;-0.1412
29.55471;-0.1463
29.56749;-0.1514
29.58193;-0.1566
29.59721;-0.1617
29.6136;-0.1668
29.63027;-0.1714
29.64693;-0.1761
29.6636;-0.1803
29.68027;-0.1845
29.69693;-0.1883
29.7136;-0.1922
29.73027;-0.1959
29.74693;-0.1995
29.7636;-0.2029
29.78027;-0.2063
29.79693;-0.2096
29.8136;-0.2128
29.83027;-0.2161
29.84693;-0.2192
29.8636;-0.2223
29.88027;-0.2252
29.89693;-0.2282
29.9136;-0.2311
29.93027;-0.2341
29.94693;-0.237
29.9636;-0.24
29.97943;-0.2427
29.97943;0.0707
29.97999;0.0764
29.98082;0.0817
29.98193;0.0868
29.9836;0.0919
29.98554;0.097
29.9886;0.1022
29.99221;0.1073
29.99693;0.1124
30.00221;0.1175
30.00888;0.1226
30.01638;0.1277
30.02471;0.1328
30.03471;0.138
30.04554;0.1431
30.05804;0.1482
30.07165;0.1533
30.08665;0.1584
30.10277;0.1635
30.11943;0.1682
30.1361;0.1728
30.15277;0.177
30.16943;0.1811
30.1861;0.1851
30.20277;0.1886
30.21943;0.1921
30.2361;0.1956
30.25277;0.199
30.26943;0.2023
30.2861;0.2055
30.30277;0.2086
30.31943;0.2117
30.3361;0.2145
30.35277;0.2176
30.36943;0.2204
30.3861;0.2234
30.40277;0.2262
30.41943;0.2289
30.4361;0.2319
30.45277;0.2345
30.46943;0.2373
30.47943;0.2389
30.47943;-0.0684
30.47999;-0.0736
30.48054;-0.0789
30.48165;-0.084
30.48332;-0.0891
30.48554;-0.0942
30.48832;-0.0994
30.49165;-0.1045
30.49582;-0.1096
30.5011;-0.1147
30.50693;-0.1198
30.51388;-0.1249
30.52193;-0.1301
30.5311;-0.1352
30.5411;-0.1403
30.55249;-0.1454
30.56527;-0.1505
30.5786;-0.1556
30.59415;-0.1607
30.61054;-0.1659
30.62721;-0.1705
30.64388;-0.1753
30.66054;-0.1795
30.67721;-0.1837
30.69388;-0.1876
30.71054;-0.1914
30.72721;-0.1952
30.74388;-0.1987
30.76054;-0.2021
30.77721;-0.2055
30.79388;-0.2088
30.81054;-0.2122
30.82721;-0.2153
30.84388;-0.2186
30.86054;-0.2215
30.87721;-0.2245
30.89388;-0.2274
30.91054;-0.2303
30.92721;-0.2333
30.94388;-0.2362
30.96054;-0.2392
30.97721;-0.2421
30.97943;-0.2426
30.97943;0.0702
30.97999;0.0755
30.98054;0.0808
30.98165;0.086
30.98332;0.0911
30.98527;0.0963
30.98832;0.1014
30.99165;0.1065
30.9961;0.1116
31.00138;0.1167
31.00777;0.1218
31.01527;0.127
31.0236;0.1321
31.03304;0.1372
31.04388;0.1423
31.05638;0.1474
31.06971;0.1525
31.08443;0.1576
31.10027;0.1628
31.11693;0.1674
31.1336;0.1721
